city,latitude,longitude
Répcelak,47.42105,17.01795
Répceszemere,47.42758,16.97438
Répceszentgyörgy,47.35251,16.84684
Répcevis,47.44215,16.67147
Resznek,46.66219,16.47458
Rétalap,47.6061,17.90896
Rétközberencs,48.20888,22.0085
Rétság,47.92816,19.1372
Révfülöp,46.82573,17.61967
Révleányvár,48.32379,22.04246
Rezi,46.8434,17.22038
Ricse,48.32565,21.97069
Ricse,47.6,21.9
Rigács,47.06568,17.21532
Rigyác,46.46916,16.86312
Rimóc,48.03695,19.5301
Rinyabesenyő,46.16667,17.51667
Rinyakovácsi,46.28369,17.59732
Rinyaszentkirály,46.15244,17.38721
Rinyaújlak,46.0845,17.42365
Rinyaújnép,46.07975,17.35262
Rohod,48.02744,22.13274
Románd,47.44797,17.79175
Romhány,47.92618,19.25723
Romonya,46.08717,18.33941
Rózsafa,46.02193,17.88838
Rozsály,47.91987,22.7989
Rózsaszentmárton,47.782,19.7421
Röjtökmuzsaj,47.55645,16.83565
Rönök,46.97711,16.36047
Röszke,46.18796,20.03372
Rudabánya,48.38333,20.63333
Rudolftelep,48.30936,20.67029
Rum,47.12941,16.84345
Ruzsa,46.28806,19.74714
Ságújfalu,48.10362,19.67981
Ságvár,46.83662,18.10135
Sajóbábony,48.16667,20.73333
Sajóecseg,48.2,20.78333
Sajógalgóc,48.29297,20.53246
Sajóhídvég,48,20.95
Sajóivánka,48.26667,20.58333
Sajókápolna,48.2,20.7
Sajókaza,48.28333,20.58333
Sajókeresztúr,48.16667,20.78333
Sajólád,48.04027,20.90247
Sajólászlófalva,48.18494,20.67388
Sajómercse,48.25,20.41667
Sajónémeti,48.26667,20.38333
Sajóörös,47.95,21.03333
Sajópálfala,48.16667,20.85
Sajópetri,48.03512,20.88791
Sajópüspöki,48.28333,20.35
Sajósenye,48.19488,20.81839
Sajószentpéter,48.21667,20.71667
Sajószöged,47.95,21
Sajóvámos,48.18171,20.83149
Sajóvelezd,48.26667,20.46667
Sajtoskál,47.40262,16.85412
Salföld,46.8335,17.5505
Salgótarján,48.09872,19.80303
Salköveskút,47.29586,16.69509
Salomvár,46.84889,16.66333
Sály,47.95,20.66667
Sámod,45.85444,18.0375
Sámsonháza,47.98733,19.72467
Sand,46.42227,17.12288
Sándorfalva,46.36087,20.09889
Sántos,46.34241,17.87867
Sántos,46.35,17.9
Sáp,46.60333,20.27381
Sáp,47.25,21.36667
Sáránd,47.4,21.63333
Sárazsadány,48.26667,21.5
Sárbogárd,46.88692,18.62041
Sáregres,46.78089,18.59244
Sárfimizdó,46.94237,16.71633
Sárhida,46.75693,16.84243
Sárisáp,47.677,18.67933
Sarkad,46.75,21.38333
Sarkad,48.18333,21.26667
Sarkadkeresztúr,46.8,21.38333
Sárkeresztes,47.25482,18.34882
Sárkeresztúr,47.0054,18.54391
Sárkeszi,47.15821,18.28644
Sármellék,46.71221,17.16865
Sárok,45.84225,18.61187
Sárosd,47.04273,18.64357
Sárospatak,48.3245,21.57383
Sárpilis,46.24857,18.74239
Sárrétudvari,47.23333,21.2
Sarród,47.63516,16.8618
Sárszentágota,46.97187,18.56589
Sárszentlőrinc,46.62426,18.60466
Sárszentmihály,47.15321,18.33879
Sarud,47.58333,20.6
Sárvár,47.25395,16.93525
Sásd,46.2552,18.10776
Sáska,46.93611,17.47788
Sáta,48.18333,20.4
Sátoraljaújhely,48.39492,21.65871
Sátorhely,45.94185,18.63293
Sávoly,46.5915,17.26848
Sé,47.24323,16.55588
Segesd,46.34142,17.35132
Selyeb,48.33333,20.96667
Sellye,45.87247,17.84711
Semjén,48.35009,21.97225
Semjénháza,46.40024,16.84596
Sénye,46.89609,17.1353
Sényő,48.00512,21.88
Seregélyes,47.1105,18.565
Serényfalva,48.31667,20.4
Sérsekszőlős,46.76446,18.01544
Sikátor,47.32393,18.11534
Sikátor,47.43719,17.85043
Siklós,45.85499,18.29752
Siklósbodony,45.91028,18.12028
Siklósnagyfalu,45.8202,18.36272
Sima,48.3,21.3
Simaság,47.42518,16.84204
Simonfa,46.28413,17.8256
Simontornya,46.75462,18.5549
Sióagárd,46.39272,18.65336
Siófok,46.90413,18.058
Siójut,46.87879,18.13853
Sirok,47.93333,20.2
Sitke,47.24053,17.02308
Sobor,47.47676,17.36579
Sokorópátka,47.48076,17.70201
Solt,46.80101,19.00098
Soltszentimre,46.77136,19.28695
Soltvadkert,46.57889,19.39389
Sóly,47.13044,18.03181
Solymár,47.59246,18.93212
Som,46.80428,18.14008
Somberek,46.08048,18.65887
Somlójenő,47.12763,17.35448
Somlószőlős,47.17212,17.35849
Somlóvásárhely,47.12149,17.37564
Somlóvecse,47.19487,17.35196
Somodor,46.47464,17.8415
Somogyacsa,46.58948,17.95446
Somogyapáti,46.09125,17.74967
Somogyaracs,46.05663,17.39093
Somogyaszaló,46.45983,17.80527
Somogybabod,46.6618,17.79076
Somogybükkösd,46.30592,16.99819
Somogycsicsó,46.31057,17.13333
Somogydöröcske,46.58698,18.00531
Somogyegres,46.67337,18.02621
Somogyfajsz,46.50854,17.56644
Somogygeszti,46.51999,17.78422
Somogyhárságy,46.16187,17.77308
Somogyhatvan,46.1137,17.7137
Somogyjád,46.49041,17.71619
Somogymeggyes,46.71831,17.90982
Somogysámson,46.58762,17.29687
Somogysárd,46.41528,17.59889
Somogysimonyi,46.48787,17.20957
Somogyszentpál,46.64173,17.47357
Somogyszil,46.51881,17.99818
Somogyszob,46.29011,17.30035
Somogytúr,46.70818,17.76601
Somogyudvarhely,46.17401,17.18861
Somogyvámos,46.57248,17.68473
Somogyvár,46.5814,17.66289
Somogyviszló,46.11527,17.76485
Somogyzsitfa,46.56205,17.29447
Somoskőújfalu,48.16374,19.82303
Sonkád,48.05508,22.74871
Soponya,47.01485,18.45343
Sopron,47.68501,16.59049
Sopronhorpács,47.48342,16.7353
Sopronkövesd,47.54476,16.74513
Sopronnémeti,47.53638,17.20692
Sorkifalud,47.13159,16.74457
Sorkikápolna,47.14024,16.70352
Sormás,46.46055,16.91599
Sormás,46.44948,16.91015
Sorokpolány,47.13628,16.67179
Sóshartyán,48.07314,19.67914
Sóskút,46.81164,19.08231
Sóskút,47.40665,18.82247
Sóstófalva,48.15,21
Sósvertike,45.83537,17.8599
Sótony,47.19967,16.95502
Söjtör,46.67354,16.85386
Söpte,47.28628,16.65153
Söpte,47.28333,16.65
Söréd,47.32427,18.27926
Sukoró,47.23929,18.60338
Sumony,45.9686,17.917
Súr,47.36902,18.03044
Surd,46.32256,16.97042
Sükösd,46.28181,18.99524
Sülysáp,47.45206,19.53369
Sümeg,46.97703,17.28209
Sümegcsehi,46.94629,17.21526
Sümegprága,46.93952,17.27269
Süttő,47.75887,18.44873
Szabadbattyán,47.11902,18.36823
Szabadegyháza,47.07608,18.68986
Szabadhídvég,46.82307,18.28155
Szabadi,46.36791,18.03193
Szabadkígyós,46.61667,21.1
Szabadszállás,46.87575,19.22324
Szabadszentkirály,46.00572,18.04471
Szabás,46.19857,17.93693
Szabás,46.28924,17.44823
Szabolcs,48.17245,21.4956
Szabolcsbáka,48.15789,22.13956
Szabolcsveresmart,48.28988,22.01899
Szada,47.63333,19.31667
Szágy,46.2243,17.94682
Szajk,45.99265,18.53465
Szajla,47.96667,20.15
Szajol,47.18333,20.3
Szakácsi,48.38333,20.86667
Szakadát,46.53749,18.47317
Szakáld,47.95,20.91667
Szakály,46.5248,18.38227
Szakcs,46.53897,18.1095
Szakmár,46.5554,19.0753
Szaknyér,46.86413,16.52749
Szakoly,47.76667,21.91667
Szakony,47.42537,16.71547
Szakonyfalu,46.92559,16.22887
Szákszend,47.5575,18.16474
Szalafő,46.86926,16.32932
Szalánta,45.94861,18.2375
Szalapa,46.99454,17.14902
Szalaszend,48.38333,21.13333
Szalatnak,46.28996,18.28122
Szálka,46.27519,18.63838
Szalkszentmárton,46.97565,19.01178
Szalmatercs,48.12342,19.63647
Szalonna,48.45,20.75
Szamosangyalos,47.87252,22.65513
Szamosbecs,47.85903,22.68498
Szamoskér,48.01667,22.41667
Szamossályi,47.90769,22.60979
Szamostatárfalva,47.87575,22.66387
Szamosújlak,47.91548,22.58549
Szamosszeg,48.04561,22.36582
Szanda,47.92696,19.44077
Szanda,47.91353,19.40924
Szank,46.55713,19.66103
Szántód,46.86469,17.90091
Szany,47.46423,17.30402
Szápár,47.31683,18.04144
Szaporca,45.81361,18.10444
Szár,47.48082,18.51387
Szárász,46.34895,18.37363
Szárazd,46.57426,18.42476
Szárföld,47.59269,17.12227
Szárliget,47.51581,18.4948
Szarvas,46.86667,20.55
Szarvasgede,47.82133,19.64172
Szarvaskend,46.98988,16.67886
Szarvaskő,47.98843,20.32848
Szászberek,47.31667,20.1
Szászfa,48.46667,20.95
Szászvár,46.27673,18.37566
Szatmárcseke,48.0857,22.63498
Szátok,47.95629,19.23065
Szatta,46.79855,16.47962
Szatymaz,46.34306,20.0402
Szava,45.90237,18.17769
Százhalombatta,47.32949,18.93878
Szebény,46.13152,18.58591
Szécsénke,47.90514,19.33367
Szécsény,48.08057,19.52019
Szécsényfelfalu,48.14709,19.5678
Szécsisziget,46.57293,16.59331
Szederkény,46.00066,18.44838
Szedres,48.3,20.86667
Szedres,46.47551,18.68305
Szeged,46.253,20.14824
Szeged,46.24736,20.09022
Szegerdő,46.6335,17.27583
Szeghalom,47.03333,21.16667
Szegi,48.2,21.38333
Szegilong,48.21667,21.4
Szegvár,46.5874,20.22408
Székely,48.05779,21.93884
Székelyszabar,46.04452,18.60397
Székesfehérvár,47.18995,18.41034
Székkutas,46.5,20.53333
Szekszárd,46.35014,18.70905
Szeleste,47.30958,16.83268
Szelevény,46.80259,20.20283
Szellő,46.07352,18.46115
Szemely,46.00719,18.32809
Szemenye,47.1012,16.90491
Szemere,48.46667,21.1
Szemere,47.5,17.7
Szendehely,47.85553,19.10437
Szendrő,48.4,20.73333
Szendrőlád,48.35,20.75
Szenna,48.31667,21.88333
Szenna,48.23737,20.29304
Szenna,46.30828,17.73096
Szenta,46.25234,17.16991
Szentantalfa,46.9134,17.67376
Szentbalázs,46.3203,17.89554
Szentbékkálla,46.88688,17.56353
Szentborbás,45.87464,17.66001
Szentdénes,46.00709,17.92711
Szentdomonkos,48.06667,20.2
Szente,47.9664,19.28745
Szentegát,45.97416,17.82568
Szentendre,47.66943,19.07561
Szentes,46.65834,20.2608
Szentes,48.21667,21.16667
Szentgál,47.11438,17.7339
Szentgáloskér,46.5041,17.88378
Szentgotthárd,46.95261,16.27358
Szentgyörgyvár,46.75794,17.13065
Szentgyörgyvölgy,46.7235,16.41515
Szentimrefalva,47.07681,17.28006
Szentistván,47.76667,20.66667
Szentistvánbaksa,48.22366,21.02812
Szentjakabfa,46.93363,17.67595
Szentkatalin,46.17402,18.05011
Szentkirály,47.52133,19.494
Szentkirály,46.64554,19.12677
Szentkirály,46.91892,19.91846
Szentkirályszabadja,47.0576,17.97052
Szentkozmadombja,46.68092,16.76168
Szentlászló,46.67843,20.34654
Szentlászló,46.15668,17.83449
Szentliszló,46.58047,16.82325
Szentlőrinc,46.04016,17.98719
Szentlőrinckáta,47.51947,19.75286
Szentmargitfalva,46.49538,16.66001
Szentmártonkáta,47.45419,19.70143
Szentpéterfa,47.09269,16.4781
Szentpéterfölde,46.61486,16.7573
Szentpéterszeg,47.23333,21.61667
Szentpéterúr,46.76141,17.04275
Szenyér,46.46667,17.38333
Szepetnek,46.43373,16.90296
Szerecseny,47.46277,17.55499
Szeremle,46.14372,18.88124
Szerencs,48.15993,21.2097
Szerep,47.22786,21.1407
Szergény,47.32918,17.26941
Szigetbecse,47.13091,18.94814
Szigetcsép,47.26492,18.97048
Szigethalom,47.32228,19.00262
Szigetmonostor,47.68668,19.10587
Szigetszentmárton,47.22852,18.96043
Szigetszentmiklós,47.34382,19.04335
Szigetújfalu,47.23417,18.92746
Szigetvár,46.04865,17.80554
Szigliget,46.80148,17.43523
Szihalom,47.76667,20.48333
Szijártóháza,46.63357,16.43704
Szikszó,48.2,20.93333
Szil,47.5011,17.23309
Szilágy,47.71667,21.05
Szilágy,46.10124,18.40743
Szilaspogony,48.11762,20.02696
Szilsárkány,47.53965,17.25619
Szilvágy,46.73428,16.6274
Szilvágy,46.55,16.78333
Szilvás,47.01667,21.5
Szilvás,46.66824,17.76337
Szilvás,45.9628,18.19959
Szilvás,47.71415,16.57689
Szilvásvárad,48.1,20.4
Szilvásszentmárton,46.26873,17.71403
Szin,48.5,20.66667
Szinpetri,48.48333,20.63333
Szirák,47.83095,19.53105
Szirmabesenyő,48.15,20.8
Szob,47.81921,18.8702
Szokolya,48.3,21.38333
Szokolya,48.26667,21.3
Szokolya,47.86766,19.00713
Szólád,46.78993,17.8387
Szolnok,47.18333,20.2
Szolnok,47.12286,20.2355
Szombathely,47.23088,16.62155
Szombathely,47.26667,16.63333
Szomód,47.68492,18.34061
Szomolya,47.9,20.5
Szomolya,46.29969,20.22545
Szomor,47.59204,18.66367
Szorgalmatos,47.9878,21.372
Szorosad,46.60198,18.02358
Szőc,47.02147,17.51459
Szőce,46.88927,16.57183
Sződ,47.72439,19.17046
Sződliget,47.73259,19.14749
Szögliget,48.51667,20.68333
Szőke,45.96,18.18583
Szőkéd,45.9661,18.28818
Szőkedencs,46.55932,17.24893
Szőlősardó,48.45,20.63333
Szőlősgyörök,46.70915,17.67547
Szörény,45.96753,17.68204
Szúcs,48.05,20.25
Szuha,48.21667,20.73333
Szuha,47.97924,19.91895
Szuhafő,48.41667,20.45
Szuhakálló,48.28343,20.65238
Szuhogy,48.38333,20.68333
Szulimán,46.12756,17.80305
Szulok,46.05264,17.55024
Szurdokpüspöki,47.85923,19.69218
Szűcsi,47.8,19.76667
Szügy,48.03527,19.32526
Szűr,46.1,18.58333
Tab,46.73135,18.03201
Tabajd,47.40749,18.62509
Tabdi,46.68194,19.3265
Táborfalva,47.09942,19.47837
Tác,47.08237,18.39979
Tagyon,46.90272,17.6797
Tahitótfalu,47.75161,19.07886
Takácsi,47.39915,17.47091
Tákos,48.15248,22.42796
Taksony,47.32968,19.06695
Taktabáj,48.06667,21.31667
Taktaharkány,48.08333,21.13333
Taktakenéz,48.05,21.21667
Taktaszada,48.11667,21.18333
Taliándörögd,46.98028,17.5683
Tállya,48.23333,21.23333
Tamási,46.63333,18.28333
Tanakajd,47.18615,16.73939
Táp,47.51999,17.82487
Tápióbicske,47.36096,19.68609
Tápiógyörgye,47.33505,19.95276
Tápióság,47.402,19.63047
Tápiószecső,47.45,19.60923
Tápiószele,47.33609,19.87724
Tápiószentmárton,47.3399,19.74648
Tápiószőlős,47.30248,19.85133
Táplánszentkereszt,47.19496,16.69613
Tapolca,46.88152,17.44117
Tapsony,46.45974,17.33779
Tápszentmiklós,47.5,17.85
Tar,47.95371,19.7461
Tarany,46.17845,17.30442
Tarcal,48.13333,21.35
Tard,47.88333,20.61667
Tardona,48.26667,20.65
Tardona,48.16667,20.53333
Tardos,47.66192,18.44416
Tarhos,46.81667,21.21667
Tarján,47.61042,18.5107
Tarján,46.26677,20.16712
Tarjánpuszta,46.75,21.45
Tarjánpuszta,47.5,17.78333
Tárkány,47.59286,18.00064
Tarnabod,47.68333,20.23333
Tarnalelesz,48.05,20.18333
Tarnaméra,47.65,20.16667
Tarnaörs,47.59499,20.05254
Tarnaszentmária,47.88333,20.2
Tarnaszentmiklós,47.53333,20.38333
Tarnazsadány,47.66667,20.16667
Tárnok,47.37327,18.84579
Tárnokréti,47.72117,17.30704
Tarpa,48.1048,22.53744
Tarrós,46.28135,18.15091
Táska,46.61626,17.52409
Tass,47.02095,19.02988
Taszár,46.37467,17.90594
Tát,47.74148,18.64813
Tata,47.65289,18.31838
Tatabánya,47.58494,18.39325
Tataháza,46.17408,19.30028
Tatárszentgyörgy,47.07942,19.37515
Tázlár,46.54824,19.51436
Téglás,47.71667,21.68333
Téglás,47.8533,19.21024
Tekenye,46.96141,17.12481
Tékes,46.28741,18.17831
Teklafalu,45.95022,17.72839
Telekes,46.93889,16.7725
Telekes,46.94341,16.76993
Telekgerendás,46.65,20.96667
Teleki,47.45,21.4
Teleki,47.01667,21.51667
Teleki,46.77137,17.82521
Telki,47.54791,18.82816
Telkibánya,48.48333,21.36667
Tengelic,46.52878,18.71117
Tengeri,45.92611,18.08806
Tengőd,46.70272,18.09744
Tenk,47.65,20.35
Tényő,47.53762,17.63858
Tépe,47.31667,21.58333
Terem,47.794,22.31587
Terény,47.94695,19.44381
Tereske,47.94906,19.20101
Teresztenye,48.44635,20.60385
Terpes,47.97405,20.15047
Tés,47.2571,18.02874
Tésa,48.03275,18.84197
Tésenfa,45.81306,18.11833
Téseny,45.94889,18.04889
Teskánd,46.8533,16.77796
Tét,47.51922,17.50802
Tetétlen,47.31667,21.3
Tetétlen,48.21189,21.07726
Tetétlen,46.7,19.03333
Tevel,46.41029,18.45617
Tibolddaróc,47.91667,20.63333
Tiborszállás,47.81509,22.40849
Tihany,46.91369,17.88918
Tikos,46.63506,17.28771
Tilaj,46.80494,17.04796
Timár,48.16667,21.46667
Tinnye,47.62039,18.77784
Tiszaadony,48.22482,22.29158
Tiszaalpár,46.81279,19.99841
Tiszabábolna,47.68333,20.81667
Tiszabecs,48.09764,22.81781
Tiszabercel,48.15,21.65
Tiszabezdéd,48.36667,22.15
Tiszabő,47.3,20.48333
Tiszabura,47.45,20.46667
Tiszacsécse,48.11031,22.74647
Tiszacsege,47.7,21
Tiszacsermely,48.23333,21.78333
Tiszadada,48.03333,21.25
Tiszaderzs,47.51667,20.65
Tiszadob,48.01667,21.16667
Tiszadorogma,47.68333,20.86667
Tiszaeszlár,48.05,21.46667
Tiszaföldvár,46.98333,20.25
Tiszafüred,47.61667,20.76667
Tiszagyenda,47.38333,20.51667
Tiszagyulaháza,47.95,21.15
Tiszaigar,47.53333,20.8
Tiszainoka,46.90407,20.1537
Tiszajenő,47.03333,20.15
Tiszakanyár,48.25,21.96667
Tiszakarád,48.2,21.71667
Tiszakécske,46.93261,20.10349
Tiszakerecseny,48.25855,22.30081
Tiszakeszi,47.78333,21
Tiszakóród,48.1041,22.71266
Tiszakürt,46.88509,20.12545
Tiszaladány,48.06667,21.41667
Tiszalök,48.01667,21.38333
Tiszalúc,48.03774,21.07261
Tiszamogyorós,48.31667,22.23333
Tiszanagyfalu,48.09208,21.4728
Tiszanána,47.56667,20.53333
Tiszaörs,47.51667,20.83333
Tiszapalkonya,47.88333,21.06667
Tiszapüspöki,47.21667,20.31667
Tiszarád,48.12536,21.79881
Tiszaroff,47.4,20.45
Tiszasas,46.82231,20.07917
Tiszasüly,47.38333,20.4
Tiszaszalka,48.18718,22.3142
Tiszaszentimre,47.48333,20.73333
Tiszaszentmárton,48.37768,22.23344
Tiszasziget,46.17471,20.16445
Tiszaszőlős,47.55707,20.71949
Tiszatardos,48.05,21.38333
Tiszatarján,47.83333,21.01667
Tiszatelek,48.19103,21.81447
Tiszatenyő,47.13333,20.38333
Tiszaug,46.85554,20.05487
Tiszaújváros,47.93333,21.08333
Tiszavalk,47.68333,20.75
Tiszavárkony,47.06667,20.18333
Tiszavasvári,47.96667,21.35
Tiszavid,48.19341,22.28856
Tisztaberek,47.95501,22.79109
Tivadar,48.06379,22.5102
Tóalmás,47.50782,19.66657
Tófalu,47.78333,20.25
Tófalu,47.6,22.06667
Tófej,46.6736,16.80134
Tófű,46.31113,18.35712
Tokaj,48.11717,21.40922
Tokod,47.72277,18.65889
Tokodaltáró,47.7339,18.68946
Tokorcs,47.26986,17.10128
Tolcsva,48.25,21.45
Tolcsva,48.28333,21.45
Told,47.11667,21.65
Tolmács,47.9294,19.10926
Tolna,46.42677,18.78248
Tolnanémedi,46.71884,18.48267
Tomajmonostora,47.43333,20.71667
Tomor,48.33333,20.88333
Tompa,46.20605,19.5391
Tompa,46.63464,16.88804
Tompaládony,47.38551,16.89422
Tordas,47.34401,18.75253
Tormafölde,46.53843,16.59167
Tormás,47.03333,19.76667
Tormás,46.23333,18
Tormás,47.43333,16.78333
Tormásliget,47.42878,16.77698
Tornabarakony,48.5,20.81667
Tornakápolna,48.46667,20.61667
Tornanádaska,48.56667,20.78333
Tornaszentandrás,48.51667,20.78333
Tornaszentjakab,48.51667,20.88333
Tornyiszentmiklós,46.52182,16.55533
Tornyosnémeti,48.51667,21.26667
Tornyospálca,48.26667,22.18333
Torony,47.24113,16.53975
Torvaj,46.76574,18.04417
Tószeg,47.1,20.15
Tótkomlós,46.41667,20.73333
Tótszentgyörgy,46.05,17.71667
Tótszentmárton,46.4219,16.80555
Tótszerdahely,46.39775,16.79992
Tótújfalu,48.12143,19.99115
Tótújfalu,45.90288,17.64396
Tótvázsony,47.00949,17.78922
Tök,47.56862,18.73147
Tököl,47.32178,18.96249
Töltéstava,47.62609,17.73376
Tömörd,47.36372,16.67572
Tömörkény,46.61716,20.04357
Törökbálint,47.42931,18.91356
Törökkoppány,46.6,18.05
Törökszentmiklós,47.18333,20.41667
Törtel,47.12209,19.93714
Töttös,45.91556,18.54222
Trizs,48.43333,20.5
Tunyogmatolcs,47.96667,22.46667
Tura,47.60924,19.60279
Túristvándi,48.05,22.65
Túrkeve,47.1,20.75
Túrony,45.9026,18.23271
Túrricse,47.97387,22.76607
Tuzsér,48.34407,22.11762
Türje,46.98366,17.10742
Tüskevár,47.11832,17.31139
Tüskevár,46.23828,17.18573
Tyukod,47.85378,22.5633
Udvar,45.90056,18.65972
Udvari,46.59384,18.51218
Ugod,47.32059,17.59991
Újbarok,47.4795,18.55939
Újcsanálos,48.13333,21.01667
Újdombrád,48.19527,21.87035
Újfehértó,47.8,21.68333
Újhartyán,47.21981,19.38638
Újiráz,46.98712,21.35546
Újireg,46.65,18.18333
Újkenéz,48.2576,22.22317
Újkér,47.46089,16.81798
Újkígyós,46.58333,21.03333
Újlengyel,47.22847,19.44943
Újléta,47.46667,21.88333
Újlőrincfalva,47.62677,20.59785
Újpetre,45.93667,18.3625
Újrónafő,47.80926,17.20134
Újsolt,46.87272,19.12067
Újszalonta,46.8,21.5
Újszász,47.3,20.08333
Újszentiván,46.18601,20.18454
Újszentmargita,47.73333,21.1
Újszilvás,47.27477,19.92477
Újtelek,46.59,19.05861
Újtikos,47.91667,21.18333
Újudvar,46.54034,16.9928
Újvárfalva,46.43587,17.57265
Ukk,47.04335,17.21547
Und,47.48914,16.69575
Úny,47.64236,18.746
Uppony,48.21667,20.43333
Ura,47.81893,22.60456
Uraiújfalu,47.37203,16.98504
Úrhida,47.13858,18.33804
Úri,47.41429,19.52762
Úrkút,47.08505,17.64393
Uszka,48.07316,22.8576
Uszód,46.57008,18.9012
Uzsa,46.89528,17.33394
Üllés,46.33611,19.84454
Üllő,47.38771,19.35533
Üröm,47.59674,19.01583
Vác,47.77591,19.13612
Vácduka,47.74599,19.20865
Vácegres,47.67619,19.36619
Váchartyán,47.72215,19.26247
Váckisújfalu,47.70542,19.34857
Vácrátót,47.70986,19.23464
Vácszentlászló,47.574,19.53771
Vadna,48.26667,20.56667
Vadosfa,47.49805,17.12871
Vág,47.44659,17.21009
Vágáshuta,48.41667,21.55
Vaja,48.00574,22.16761
Vajdácska,48.31667,21.66667
Vajszló,45.85957,17.98406
Vajta,46.71763,18.66566
Vál,47.36264,18.67931
Valkó,47.56391,19.51267
Valkonya,46.49994,16.80942
Vállaj,47.76757,22.38133
Vállus,46.84431,17.30223
Vámosatya,48.19973,22.40914
Vámoscsalád,47.39076,16.97093
Vámosgyörk,47.68429,19.92924
Vámosmikola,47.97911,18.78317
Vámosoroszi,47.99545,22.68894
Vámospércs,47.53333,21.9
Vámosújfalu,48.25753,21.45234
Vámosszabadi,47.75525,17.64774
Váncsod,47.2,21.65
Vanyarc,47.82572,19.45266
Vanyola,47.38488,17.59785
Várad,46.50095,18.85963
Várad,45.9744,17.74581
Váralja,48.26667,20.46667
Váralja,46.26924,18.43124
Varászló,46.43424,17.21634
Varászló,46.44992,17.20866
Váraszó,48.05985,20.11043
Várbalog,47.83344,17.06932
Varbó,48.1632,20.6218
Varbóc,48.46667,20.65
Várda,46.45915,17.73896
Várdomb,48.31667,22.05
Várdomb,46.25201,18.68502
Várfölde,46.55839,16.76106
Varga,46.24723,18.14305
Várgesztes,47.47478,18.39671
Várkesző,47.43126,17.31801
Várong,46.52781,18.0453
Városföld,46.81674,19.75668
Városlőd,47.14433,17.65139
Városlőd,47.17031,17.64507
Várpalota,47.19936,18.13954
Varsád,46.52214,18.52312
Varsány,48.03914,19.48991
Várvölgy,46.86955,17.29642
Vasad,47.324,19.40371
Vasalja,47.01307,16.51285
Vásárosbéc,46.18288,17.72424
Vásárosdombó,46.30622,18.1337
Vásárosfalu,47.45414,17.11496
Vásárosmiske,47.20807,17.06514
Vásárosnamény,48.12542,22.31325
Vasasszonyfa,47.31132,16.67092
Vasboldogasszony,46.94527,16.86894
Vasegerszeg,47.37422,16.92324
Vashosszúfalu,47.1111,17.06263
Vaskeresztes,47.19275,16.44773
Vaskút,46.10782,18.98514
Vasmegyer,48.11789,21.81825
Vaspör,46.91724,16.64772
Vassurány,47.28333,16.7
Vasvár,47.04928,16.79954
Vaszar,47.4,17.51667
Vászoly,46.94026,17.75858
Vasszécseny,47.1817,16.76678
Vasszentmihály,46.96983,16.40688
Vasszilvágy,47.30131,16.75284
Vát,47.28137,16.77603
Vatta,47.91667,20.75
Vázsnok,46.26526,18.12484
Vécs,47.81667,20.16667
Vecsés,47.40705,19.28648
Végegyháza,46.38333,20.86667
Vejti,45.81044,17.97096
Vékény,46.26875,18.34163
Vekerd,47.1,21.4
Velem,47.34386,16.49493
Velemér,46.73805,16.37909
Velence,46.88333,16.65
Velence,47.23855,18.65484
Velény,45.98028,18.05333
Véménd,46.15628,18.61534
Vének,47.73976,17.75831
Vép,47.23041,16.72248
Vereb,47.31386,18.62959
Veresegyház,46.8,20.45
Veresegyház,47.6459,19.29536
Verőce,47.82468,19.03484
Verpelét,47.85,20.23333
Verseg,47.72228,19.54781
Versend,45.99636,18.51166
Vértesacsa,47.37151,18.57765
Vértesboglár,47.42867,18.52475
Vérteskethely,47.48879,18.08397
Vértessomló,47.51048,18.36675
Vértestolna,47.62744,18.4546
Vértesszőlős,47.62106,18.3813
Vése,46.41323,17.29005
Vése,46.41667,17.26667
Veszkény,47.59991,17.08452
Veszprém,47.09327,17.91149
Veszprémfajsz,47.03697,17.89625
Veszprémgalsa,47.08945,17.26575
Veszprémvarsány,47.42534,17.83119
Vésztő,46.91667,21.26667
Vezseny,47.03333,20.21667
Vid,47.21361,17.33702
Vigántpetend,46.96477,17.62657
Villány,45.86889,18.45389
Villánykövesd,45.88222,18.42528
Vilmány,48.41667,21.23333
Vilonya,47.11056,18.06088
Vilyvitány,48.5,21.56667
Vinár,47.31018,17.28233
Vindornyafok,46.8561,17.17269
Vindornyalak,46.88667,17.19377
Vindornyaszőlős,46.90157,17.1533
Visegrád,47.78526,18.9709
Visnye,46.19106,17.67629
Visonta,47.78,20.02905
Viss,48.21667,21.51667
Visz,46.72607,17.78197
Viszák,46.88099,16.49681
Viszló,48.5,20.9
Visznek,47.64248,20.02772
Vitnyéd,47.58653,16.98278
Vízvár,46.08996,17.22952
Vizslás,48.05171,19.8199
Vizsoly,48.38333,21.21667
Vizsoly,47.83273,22.72172
Vokány,45.90944,18.33611
Vonyarcvashegy,46.75742,17.31172
Vöckönd,46.88866,16.95492
Völcsej,47.49699,16.76102
Vönöck,47.3142,17.16036
Vöröstó,46.97127,17.72176
Vörs,46.66475,17.26886
Zabar,48.14437,20.04914
Zádor,45.95926,17.65927
Zádorfalva,48.38333,20.48333
Zagyvarékas,47.26667,20.13333
Zagyvaszántó,47.77703,19.67092
Záhony,48.40906,22.17614
Zajk,46.48569,16.71871
Zajta,47.90681,22.79915
Zákány,46.28842,19.86371
